method,task,regime,budget,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_causal_mechanism_recall,ci95_causal_mechanism_recall,mean_spurious_dependence_rate,ci95_spurious_dependence_rate,mean_tail_failure_rate,ci95_tail_failure_rate,mean_damage_rate,ci95_damage_rate,mean_selection_cost,ci95_selection_cost,mean_regret,ci95_regret,groups,episodes_per_cell
conformal_shift_guard_selector,contact_grasp_policy,material_shift,tiny_budget,heldout_mechanism,0.62395833,0.03326378,0.45311027,0.03539018,0.60251772,0.00303443,0.20595322,0.00201921,0.08550211,0.00127028,0.05452215,0.00125578,0.24703944,0.00093828,0.19001481,0.00443630,10,96
conformal_shift_guard_selector,contact_grasp_policy,material_shift,tiny_budget,heldout_object,0.68333333,0.03238186,0.52460493,0.03419984,0.60473212,0.00320889,0.19207882,0.00141868,0.08287484,0.00155597,0.05313403,0.00096092,0.24341824,0.00159571,0.18381675,0.00376016,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,large_budget,clean_budget,0.70208333,0.02550041,0.56077667,0.02796593,0.61063338,0.00302719,0.18034592,0.00270472,0.07594760,0.00145111,0.05053206,0.00132492,0.22842056,0.00173812,0.18097209,0.00392655,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,0.57500000,0.02431022,0.39216545,0.02687858,0.59899258,0.00314672,0.21967908,0.00149749,0.08970636,0.00167462,0.05820909,0.00129118,0.23133176,0.00096830,0.19877074,0.00388544,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,large_budget,heldout_mechanism,0.62083333,0.03391871,0.45310749,0.03666909,0.60360128,0.00317378,0.20490452,0.00152001,0.08631193,0.00125927,0.05459648,0.00135722,0.23001296,0.00171755,0.19127787,0.00470271,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,large_budget,heldout_object,0.69895833,0.02480996,0.54843923,0.02744123,0.60646668,0.00275866,0.19038752,0.00148623,0.07786694,0.00142475,0.05288222,0.00129496,0.23076576,0.00096080,0.18088979,0.00363272,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,medium_budget,clean_budget,0.72187500,0.02258173,0.57885021,0.02439830,0.60999978,0.00169453,0.18231236,0.00147497,0.07770658,0.00140965,0.05001315,0.00181842,0.23201736,0.00181832,0.17703146,0.00321877,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,0.58229167,0.02204202,0.39790788,0.02247635,0.59947128,0.00173394,0.22259892,0.00271247,0.09011097,0.00142967,0.05768627,0.00166829,0.23716496,0.00157638,0.19604126,0.00243672,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,medium_budget,heldout_mechanism,0.61666667,0.02450000,0.44891658,0.02512770,0.60405828,0.00176021,0.20540456,0.00234485,0.08455473,0.00113925,0.05489465,0.00184777,0.23583376,0.00099082,0.19067066,0.00319793,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,medium_budget,heldout_object,0.68333333,0.02023437,0.52907135,0.02171784,0.60889978,0.00172080,0.19378196,0.00268219,0.08169467,0.00112390,0.05170144,0.00182828,0.23371376,0.00183486,0.18145438,0.00385357,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,small_budget,clean_budget,0.66979167,0.01973611,0.52231627,0.02122433,0.61147088,0.00276678,0.18639356,0.00202049,0.07857337,0.00167202,0.04978872,0.00103511,0.23821776,0.00094578,0.18234328,0.00279917,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,0.54791667,0.03947222,0.35755760,0.04245437,0.59842938,0.00275468,0.22452612,0.00268219,0.09373105,0.00159436,0.05823471,0.00179569,0.24112896,0.00172571,0.19960286,0.00404939,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,small_budget,heldout_mechanism,0.61041667,0.03194989,0.43933324,0.03283578,0.60443878,0.00174707,0.20735036,0.00234801,0.08654377,0.00123956,0.05485171,0.00139928,0.24061056,0.00171755,0.19071884,0.00374097,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,small_budget,heldout_object,0.66250000,0.02842083,0.50440832,0.03087710,0.60590348,0.00315551,0.19523456,0.00268968,0.08217287,0.00198549,0.05229307,0.00121985,0.23816176,0.00096080,0.18486479,0.00411653,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,clean_budget,0.66041667,0.02494958,0.50567085,0.02702278,0.60654648,0.00235298,0.18541208,0.00258856,0.08146212,0.00057742,0.05324672,0.00153383,0.24342136,0.00182852,0.18517041,0.00436732,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,0.53437500,0.02723073,0.33931320,0.02942969,0.59519408,0.00315551,0.22499244,0.00202323,0.09376302,0.00239343,0.06018638,0.00097142,0.24729776,0.00096080,0.20396268,0.00325231,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,heldout_mechanism,0.56458333,0.03040492,0.38520206,0.03194423,0.60122518,0.00299862,0.20903588,0.00202621,0.09080482,0.00116336,0.05607192,0.00108498,0.24599136,0.00180315,0.19727590,0.00364333,10,96
conformal_shift_guard_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,heldout_object,0.61562500,0.01234416,0.45007079,0.01165146,0.60211448,0.00235574,0.19522628,0.00147497,0.08367081,0.00075813,0.05540815,0.00127717,0.24561496,0.00158339,0.19191735,0.00245488,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,clean_budget,0.69687500,0.02051850,0.55170711,0.02239008,0.60604912,0.00319234,0.18220003,0.00235449,0.07797079,0.00184288,0.05082102,0.00103742,0.22844504,0.00096830,0.18094278,0.00299724,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,0.58229167,0.02074299,0.39571671,0.02160972,0.59354312,0.00176021,0.22319279,0.00265990,0.09092322,0.00117796,0.05856053,0.00192854,0.23326304,0.00099082,0.19668434,0.00335946,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,heldout_mechanism,0.61562500,0.03241760,0.44547542,0.03322564,0.59948742,0.00236769,0.20716183,0.00155379,0.08621804,0.00130838,0.05503447,0.00140857,0.23190704,0.00100583,0.19045637,0.00349387,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,heldout_object,0.70729167,0.03065523,0.55269688,0.03288950,0.60127762,0.00174707,0.19412443,0.00266731,0.08001022,0.00175180,0.05262292,0.00187588,0.23124504,0.00098332,0.17992011,0.00442791,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,clean_budget,0.70000000,0.02313889,0.55195259,0.02337043,0.60509212,0.00173394,0.18508987,0.00255822,0.07847925,0.00146756,0.05115929,0.00166165,0.23425824,0.00157638,0.17975111,0.00288257,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,0.57083333,0.03649707,0.37668832,0.03892789,0.59089702,0.00273935,0.22583543,0.00254044,0.09409619,0.00179636,0.06075273,0.00128282,0.23651024,0.00170948,0.20025448,0.00489579,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,heldout_mechanism,0.64687500,0.03757875,0.47517287,0.04083154,0.59681962,0.00179962,0.20738467,0.00156505,0.08720501,0.00235517,0.05547039,0.00195754,0.23434144,0.00135187,0.18764633,0.00570257,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,heldout_object,0.68229167,0.02178841,0.52042198,0.02377298,0.60058592,0.00312053,0.19724167,0.00153127,0.08392387,0.00160245,0.05382745,0.00113420,0.23400824,0.00171350,0.18449787,0.00304860,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,clean_budget,0.69895833,0.02118485,0.54868017,0.02263516,0.60577992,0.00235880,0.18609847,0.00272038,0.08125243,0.00116890,0.05042799,0.00122652,0.23760984,0.00157868,0.17838588,0.00271418,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,0.55104167,0.02245833,0.35347043,0.02342609,0.58907182,0.00236392,0.22829183,0.00234485,0.09445008,0.00160740,0.06120503,0.00147858,0.24082704,0.00099082,0.20236626,0.00345614,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,heldout_mechanism,0.62083333,0.01905556,0.44345347,0.02156583,0.59501612,0.00178648,0.20985967,0.00233867,0.08855991,0.00191937,0.05690839,0.00194677,0.23947104,0.00100583,0.19158413,0.00386086,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,heldout_object,0.64583333,0.02855091,0.47848764,0.02920068,0.59820702,0.00274690,0.19922347,0.00152001,0.08444333,0.00193058,0.05586554,0.00082747,0.23880904,0.00098332,0.18922538,0.00337860,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,tiny_budget,clean_budget,0.65520833,0.03542159,0.49795409,0.03715249,0.60187192,0.00315551,0.18718879,0.00235780,0.08102956,0.00156609,0.05333534,0.00124045,0.24499504,0.00096080,0.18693039,0.00464270,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,tiny_budget,combined_stress,0.54062500,0.03568214,0.34010931,0.03810936,0.58825362,0.00174707,0.22962935,0.00255226,0.09500221,0.00240663,0.06132693,0.00174601,0.24837704,0.00098332,0.20304881,0.00462770,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,tiny_budget,heldout_mechanism,0.62291667,0.02735799,0.44174003,0.02925148,0.59421962,0.00177335,0.21241639,0.00254044,0.08959616,0.00219725,0.05766908,0.00195563,0.24623304,0.00099833,0.19086522,0.00382598,10,96
conformal_shift_guard_selector,contact_grasp_policy,rare_contact_mechanism,tiny_budget,heldout_object,0.63333333,0.03454113,0.46311650,0.03676132,0.59683512,0.00173394,0.20128699,0.00202621,0.08476915,0.00214992,0.05570803,0.00160327,0.24684304,0.00097581,0.18980366,0.00436429,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,large_budget,clean_budget,0.72708333,0.03145315,0.59438487,0.03375912,0.62368270,0.00273935,0.17126334,0.00154253,0.07991271,0.00138468,0.04724600,0.00156543,0.22790440,0.00156966,0.17397180,0.00403860,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,large_budget,combined_stress,0.53854167,0.02298828,0.35717196,0.02531599,0.61002310,0.00312787,0.21246790,0.00266546,0.09523313,0.00175409,0.05740426,0.00127631,0.23206320,0.00102085,0.20196412,0.00357883,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,large_budget,heldout_mechanism,0.61666667,0.02752677,0.45257907,0.02804794,0.61588060,0.00183903,0.19756314,0.00232693,0.09157860,0.00175441,0.05390605,0.00152701,0.22905680,0.00176345,0.19041633,0.00301159,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,large_budget,heldout_object,0.66458333,0.01991134,0.51671495,0.02067622,0.61997240,0.00236968,0.18409734,0.00156505,0.08558100,0.00167799,0.05040051,0.00160893,0.22810920,0.00101334,0.18267334,0.00272610,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,medium_budget,clean_budget,0.66458333,0.02211544,0.52371516,0.02356821,0.62182760,0.00178648,0.17218278,0.00203292,0.08340265,0.00178802,0.04999655,0.00186412,0.23080320,0.00100583,0.18314128,0.00399094,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,0.53541667,0.04096922,0.35179624,0.04406612,0.60928030,0.00307750,0.21434074,0.00265771,0.09681325,0.00241068,0.05722303,0.00105391,0.23479720,0.00102835,0.20168542,0.00484482,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,medium_budget,heldout_mechanism,0.60312500,0.02118485,0.43650450,0.02266995,0.61511610,0.00185216,0.19821678,0.00260885,0.09181169,0.00135973,0.05459755,0.00173476,0.23417960,0.00175857,0.19123731,0.00322757,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,medium_budget,heldout_object,0.66562500,0.03555211,0.51404554,0.03769986,0.61838260,0.00181275,0.18524418,0.00157631,0.08732493,0.00179329,0.05125784,0.00170122,0.23196000,0.00156323,0.18330168,0.00502412,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,small_budget,clean_budget,0.66562500,0.03125373,0.52246809,0.03580801,0.62100410,0.00177335,0.17429718,0.00234174,0.08369094,0.00245832,0.04983576,0.00218745,0.23729320,0.00099833,0.18240867,0.00558518,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,small_budget,combined_stress,0.50000000,0.02337785,0.31158180,0.02475400,0.61014590,0.00237174,0.21670234,0.00233270,0.09916989,0.00182456,0.05801184,0.00153693,0.23985120,0.00102085,0.20460096,0.00287868,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,small_budget,heldout_mechanism,0.54687500,0.02923222,0.37211434,0.03085507,0.61040060,0.00183903,0.20059698,0.00159883,0.09320564,0.00119088,0.05651673,0.00168526,0.24004640,0.00155912,0.19983618,0.00446093,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,small_budget,heldout_object,0.62604167,0.02813420,0.46848245,0.02900146,0.61589310,0.00179962,0.18472998,0.00156505,0.08938089,0.00154662,0.05333624,0.00157328,0.23749800,0.00156534,0.18830948,0.00346029,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,tiny_budget,clean_budget,0.62916667,0.03391871,0.48144789,0.03617534,0.62171960,0.00176021,0.17574870,0.00202945,0.08510465,0.00123533,0.05055616,0.00175687,0.24331840,0.00157187,0.18630669,0.00437146,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,tiny_budget,combined_stress,0.49166667,0.03454113,0.29833234,0.03679531,0.60834840,0.00236968,0.21960166,0.00156505,0.09995966,0.00228730,0.05917981,0.00173215,0.24604120,0.00101334,0.20645872,0.00452551,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,tiny_budget,heldout_mechanism,0.56562500,0.01328391,0.38979647,0.01484933,0.61002550,0.00272494,0.19991310,0.00158757,0.09305915,0.00122742,0.05708893,0.00142476,0.24624880,0.00135410,0.19818512,0.00277120,10,96
conformal_shift_guard_selector,deformable_pull_policy,color_mechanism_confound,tiny_budget,heldout_object,0.56979167,0.03765262,0.40597402,0.04009661,0.61494260,0.00178648,0.18715470,0.00203292,0.09127373,0.00195744,0.05430756,0.00209450,0.24257120,0.00100583,0.19553268,0.00533397,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,large_budget,clean_budget,0.63645833,0.02763592,0.46082876,0.03107020,0.60131080,0.00312053,0.20655816,0.00153127,0.09457146,0.00166719,0.05577408,0.00147832,0.23070560,0.00179312,0.19076697,0.00437597,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,large_budget,combined_stress,0.49583333,0.05085531,0.27865104,0.05480409,0.58934030,0.00309462,0.24560872,0.00267323,0.10613613,0.00191749,0.06417012,0.00155245,0.23582960,0.00135187,0.21082445,0.00648853,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,large_budget,heldout_mechanism,0.52500000,0.04677551,0.32251228,0.04947973,0.59521950,0.00182589,0.23072256,0.00203859,0.10396346,0.00208787,0.06085441,0.00153190,0.23283560,0.00176835,0.20425554,0.00609130,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,large_budget,heldout_object,0.59895833,0.03181188,0.41464388,0.03538829,0.59873590,0.00297072,0.21796416,0.00155379,0.09608229,0.00204947,0.05645104,0.00132798,0.23316000,0.00100583,0.19391889,0.00440422,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,medium_budget,clean_budget,0.61875000,0.02759399,0.44433686,0.02791435,0.60283180,0.00236577,0.20556900,0.00154253,0.09297152,0.00129916,0.05530583,0.00137225,0.23633400,0.00099833,0.19044362,0.00310065,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,medium_budget,combined_stress,0.45833333,0.03292089,0.23719834,0.03435491,0.58917220,0.00308604,0.24677356,0.00266546,0.10904900,0.00237888,0.06420286,0.00043795,0.23889200,0.00102085,0.21410586,0.00290923,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,medium_budget,heldout_mechanism,0.52395833,0.04217798,0.31910253,0.04508256,0.59362900,0.00183903,0.23186880,0.00232693,0.10336826,0.00144183,0.06160848,0.00175372,0.23828680,0.00168972,0.20499303,0.00544056,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,medium_budget,heldout_object,0.57395833,0.02829835,0.38516477,0.03110075,0.59912150,0.00179962,0.21840300,0.00156505,0.09890896,0.00195881,0.05815774,0.00196947,0.23493800,0.00101334,0.19703631,0.00471431,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,small_budget,clean_budget,0.62083333,0.04085601,0.44297813,0.04195397,0.60133560,0.00274310,0.20710680,0.00153127,0.09442306,0.00106128,0.05560171,0.00114252,0.24163920,0.00157187,0.19017677,0.00432703,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,small_budget,combined_stress,0.45729167,0.03312425,0.23358104,0.03508495,0.58936510,0.00273203,0.24975916,0.00233566,0.11001370,0.00165526,0.06391624,0.00126239,0.24436200,0.00101334,0.21338788,0.00448115,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,small_budget,heldout_mechanism,0.53541667,0.03911863,0.32792399,0.04299259,0.58964150,0.00182589,0.23247180,0.00158757,0.10307943,0.00155665,0.06259196,0.00207297,0.24376920,0.00156116,0.20377584,0.00606894,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,small_budget,heldout_object,0.53333333,0.02701728,0.33879984,0.02849197,0.59736000,0.00178648,0.21851280,0.00155379,0.10063549,0.00173953,0.05986196,0.00182171,0.24089200,0.00100583,0.20266831,0.00312011,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,tiny_budget,clean_budget,0.57291667,0.03933117,0.38493808,0.04207365,0.59844400,0.00317378,0.21026892,0.00152001,0.09898672,0.00161533,0.05788854,0.00137202,0.24640360,0.00179813,0.19828604,0.00506671,10,96
conformal_shift_guard_selector,deformable_pull_policy,compound_spurious_shift,tiny_budget,combined_stress,0.41354167,0.02153181,0.18370810,0.02237150,0.58816260,0.00273566,0.25196788,0.00203292,0.11137933,0.00185687,0.06528343,0.00094515,0.25089200,0.00100583,0.21889981,0.00244200,10,96
